,P,ET,D
2019-08-16,0.0,0.7107761,161.62585747730918
2019-08-17,0.0,0.7138369,162.33969438564964
2019-08-18,0.0,0.6858245,163.025518899085
2019-08-19,0.0,0.6391463,163.6646652270574
2019-08-20,0.0,0.6087557,164.2734209347982
2019-08-21,0.0,0.58971477,164.8631357003469
2019-08-22,0.0,0.5845854,165.44772112858482
2019-08-23,0.0,0.5822814,166.03000253927894
2019-08-24,0.0,0.5974971,166.6274996448774
2019-08-25,0.0,0.59645617,167.22395581495948
2019-08-26,0.0,0.5892074,167.81316322577186
2019-08-27,0.0,0.59536695,168.40853018057533
2019-08-28,0.0,0.6118845,169.02041465532966
2019-08-29,0.0,0.6037355,169.62415016186424
2019-08-30,0.0,0.58140093,170.20555109274574
2019-08-31,0.0,0.5734664,170.77901751291938
2019-09-01,0.0,0.5890113,171.36802882445045
2019-09-02,0.0,0.61708,171.98510879767127
2019-09-03,0.0,0.62524915,172.61035794508643
2019-09-04,0.0,0.62942505,173.23978299391456
2019-09-05,0.0,0.6414776,173.88126057875343
2019-09-06,0.0,0.651001,174.53226155531593
2019-09-07,0.0,0.64958775,175.1818493057508
2019-09-08,0.0,0.64185095,175.82370025408454
2019-09-09,0.0,0.64565814,176.46935838949867
2019-09-10,0.0,0.64941555,177.11877394211479
2019-09-11,0.0,0.6437887,177.76256263745017
2019-09-12,0.0,0.64509386,178.4076564956922
2019-09-13,0.0,0.6460018,179.0536583114881
2019-09-14,0.0,0.65103984,179.704698150279
2019-09-15,0.0,0.6437989,180.34849703800865
2019-09-16,0.0,0.623215,180.97171205771156
2019-09-17,1.4359999895095823,0.6199144,180.15562648070045
2019-09-18,0.0,0.6271418,180.78276825440116
2019-09-19,0.3510000109672546,0.61921,181.05097824824043
2019-09-20,0.0,0.6311313,181.6821095396299
2019-09-21,0.0,0.62896323,182.3110727716703
2019-09-22,0.0,0.60219705,182.91326982271858
2019-09-23,0.0,0.5653054,183.47857523453422
2019-09-24,0.0,0.56132406,184.03989929449745
2019-09-25,0.0,0.5714842,184.61138350260444
2019-09-26,0.0,0.5739864,185.1853699136991
2019-09-27,0.0,0.54366344,185.72903335583396
2019-09-28,0.0,0.5075733,186.23660666239448
2019-09-29,0.0,0.5536477,186.79025435936637
2019-09-30,0.0,0.52597666,187.3162310172338
2019-10-01,0.0,0.5383939,187.85462493193336
2019-10-02,0.0,0.5367427,188.3913676191587
2019-10-03,0.0,0.504546,188.89591360581107
2019-10-04,0.0,0.47846133,189.37437493097968
2019-10-05,0.0,0.47062045,189.84499538433738
2019-10-06,0.0,0.46065277,190.3056481529493
2019-10-07,0.0,0.4417938,190.74744195234962
2019-10-08,0.0,0.42187172,191.16931367409416
2019-10-09,0.0,0.4103238,191.57963747275062
2019-10-10,0.0,0.4327821,192.0124195863027
2019-10-11,0.0,0.43427926,192.44669884932227
2019-10-12,0.0,0.38992202,192.8366208721418
2019-10-13,0.0,0.3865506,193.22317147743888
2019-10-14,0.0,0.3999399,193.6231113721151
2019-10-15,0.0,0.41029608,194.03340745461173
2019-10-16,0.0,0.41447937,194.4478868294973
2019-10-17,0.0,0.4109887,194.85887551796623
2019-10-18,0.0,0.41379076,195.2726662803907
2019-10-19,0.0,0.41150492,195.68417120468803
2019-10-20,0.0,0.38344604,196.06761724245735
2019-10-21,0.0,0.38673592,196.45435315859504
2019-10-22,0.0,0.35804468,196.8123978425283
2019-10-23,0.0,0.34617716,197.1585750032682
2019-10-24,0.0,0.33483922,197.49341422808357
2019-10-25,0.0,0.33914864,197.8325628687162
2019-10-26,0.0,0.2986107,198.13117355597205
2019-10-27,0.0,0.28004682,198.41122037661262
2019-10-28,0.0,0.29846627,198.7096866418142
2019-10-29,0.0,0.28544664,198.99513328564353
2019-10-30,0.0,0.253313,199.24844629061408
2019-10-31,0.0,0.2683723,199.51681858790107
2019-11-01,0.0,0.24922943,199.76604801905341
2019-11-02,0.0,0.24877465,200.01482266676612
2019-11-03,0.0,0.24668938,200.26151204598136
2019-11-04,0.0,0.24000615,200.50151819479652
2019-11-05,0.0,0.23818749,200.7397056866903
2019-11-06,0.0,0.23957074,200.97927642357536
2019-11-07,0.0,0.23950094,201.2187773634214
2019-11-08,0.0,0.2444849,201.46326226484962
2019-11-09,0.0,0.24789727,201.71115953219123
2019-11-10,0.0,0.24547231,201.9566318441648
2019-11-11,0.0,0.2520181,202.2086499382276
2019-11-12,0.0,0.25567156,202.46432149899192
2019-11-13,0.0,0.25676376,202.7210852552671
2019-11-14,0.0,0.26361203,202.98469728720374
2019-11-15,0.0,0.25028098,203.23497826349922
2019-11-16,0.0,0.27398062,203.5089588810224
2019-11-17,0.0,0.30930108,203.81825995934196
2019-11-18,0.0,0.30216402,204.1204239774961
2019-11-19,0.0,0.27980852,204.40023249876685
2019-11-20,0.0,0.28784913,204.68808162701316
2019-11-21,0.0,0.31961638,205.00769800436683
2019-11-22,0.0,0.29779893,205.3054969359655
2019-11-23,0.0,0.28103954,205.5865364719648
2019-11-24,0.0,0.2753018,205.86183828604408
2019-11-25,0.0,0.25407827,206.1159165550489
2019-11-26,0.0,0.23429078,206.35020733368583
2019-11-27,13.093999862670898,0.25496048,193.51116794836707
2019-11-28,0.4160000085830688,0.24118406,193.3363519955892
2019-11-29,0.382999986410141,0.23972619,193.19307819497772
2019-11-30,0.0,0.25608015,193.44915834558196
2019-12-01,27.18400001525879,0.26355398,166.5287123073358
2019-12-02,28.077999114990234,0.2590788,138.70979199302383
2019-12-03,5.609000205993652,0.2722838,133.3730755795259
2019-12-04,0.3779999911785126,0.2793272,133.27440280211158
2019-12-05,2.5829999446868896,0.2828812,130.97428405773826
2019-12-06,0.8009999990463257,0.28221512,130.45549917710014
2019-12-07,12.24899959564209,0.30417734,118.51067692530341
2019-12-08,14.119999885559082,0.2877729,104.67844993364997
2019-12-09,0.4589999914169311,0.26388466,104.48333460581489
2019-12-10,0.0,0.27815187,104.76148647558875
2019-12-11,4.447999954223633,0.28690916,100.60039568436332
2019-12-12,8.102999687194824,0.2953484,92.79274440300651
2019-12-13,0.5569999814033508,0.2882445,92.52398890745826
2019-12-14,1.7580000162124634,0.2872702,91.0532590795774
2019-12-15,0.1870000064373016,0.2773795,91.14363858592696
2019-12-16,0.0,0.26937723,91.41301581752487
2019-12-17,0.0,0.2833544,91.6963702191133
2019-12-18,1.6859999895095823,0.2870471,90.29741731774993
2019-12-19,7.717000007629394,0.2978294,82.87824669969268
2019-12-20,0.3970000147819519,0.29107803,82.77232471597381
2019-12-21,0.0,0.29181898,83.06414369237609
2019-12-22,0.7020000219345093,0.28542155,82.64756522071548
2019-12-23,9.343000411987305,0.30238104,73.60694584739394
2019-12-24,0.0,0.29185456,73.89880040776916
2019-12-25,0.9200000166893004,0.28710777,73.26590815675445
2019-12-26,2.127000093460083,0.31140047,71.4503085364122
2019-12-27,0.0,0.32941854,71.77972707641311
2019-12-28,0.0,0.33153003,72.1112571109552
2019-12-29,0.0,0.33600366,72.4472607721109
2019-12-30,7.388000011444092,0.36506754,65.42432830226608
2019-12-31,0.0,0.40065575,65.82498404872604
2020-01-01,0.0,0.41976082,66.24474487197585
2020-01-02,0.0,0.41381544,66.65856031072326
2020-01-03,0.0,0.44242132,67.10098162782378
2020-01-04,0.3210000097751617,0.44541764,67.225399260642
2020-01-05,0.4189999997615814,0.46448624,67.27088550222106
2020-01-06,0.0,0.47734827,67.74823377025314
2020-01-07,0.0,0.48972535,68.23795912158675
2020-01-08,0.3659999966621399,0.48836648,68.36032560956664
2020-01-09,2.825000047683716,0.5119735,66.0472990621347
2020-01-10,1.4450000524520874,0.53127754,65.1335765470285
2020-01-11,0.5049999952316284,0.5306459,65.15922245872207
2020-01-12,0.0,0.5454278,65.70465025794692
2020-01-13,0.3490000069141388,0.56393695,65.91958719980903
2020-01-14,0.7089999914169312,0.5866169,65.79720408213325
2020-01-15,0.0,0.59593034,66.39313442003913
2020-01-16,1.218999981880188,0.6151025,65.7892369676847
2020-01-17,10.600000381469728,0.6556932,55.84492975962348
2020-01-18,0.2540000081062317,0.65808463,56.24901438248344
2020-01-19,0.0,0.6753578,56.92437220108695
2020-01-20,0.0,0.695189,57.61956120026298
2020-01-21,0.4880000054836273,0.70651555,57.838076745392755
2020-01-22,3.121000051498413,0.7199105,55.43698719632812
2020-01-23,0.0,0.7322995,56.169286702992395
2020-01-24,0.4850000143051147,0.7533544,56.437641059281304
2020-01-25,0.0,0.7769958,57.214636837365106
2020-01-26,12.08899974822998,0.7956853,45.92132238042541
2020-01-27,0.890999972820282,0.7857243,45.816046689869836
2020-01-28,0.1609999984502792,0.78621525,46.44126193714328
2020-01-29,0.2169999927282333,0.7964202,47.02068216097541
2020-01-30,0.0,0.7972231,47.8179052521009
2020-01-31,0.0,0.7894873,48.607392554404214
2020-02-01,0.0,0.78426075,49.39165330422111
2020-02-02,0.0,0.7775834,50.16923672449775
2020-02-03,0.0,0.7974101,50.9666467953939
2020-02-04,0.0,0.8254362,51.792082970263436
2020-02-05,0.0,0.84070814,52.63279110682197
2020-02-06,0.0,0.83358085,53.46637195837684
2020-02-07,0.0,0.82800704,54.29437900078483
2020-02-08,0.0,0.8304235,55.12480247509666
2020-02-09,0.0,0.8478061,55.97260857117362
2020-02-10,0.0,0.86805636,56.840664928080514
2020-02-11,0.0,0.85189104,57.692555968882516
2020-02-12,0.0,0.81923527,58.51179123413749
2020-02-13,0.0,0.8023464,59.31413764250465
2020-02-14,0.0,0.7990804,60.11321801436134
2020-02-15,0.0,0.81186604,60.925084059359506
2020-02-16,0.0,0.82880586,61.753889923216775
2020-02-17,0.0,0.8397802,62.593670134665444
2020-02-18,0.0,0.8483268,63.44199693691917
2020-02-19,0.0,0.8420387,64.28403562796302
2020-02-20,0.0,0.84501445,65.12905008089729
2020-02-21,0.0,0.8496103,65.9786604095716
2020-02-22,0.0,0.8470913,66.82575172674842
2020-02-23,0.0,0.83308196,67.65883368742652
2020-02-24,0.0,0.8411252,68.49995887768455
2020-02-25,0.0,0.97618204,69.47614092123695
2020-02-26,0.0,0.9390849,70.41522580874152
2020-02-27,0.0,0.8475868,71.26281261933036
2020-02-28,0.0,0.83154833,72.09436095249839
2020-02-29,0.0,0.83064324,72.9250041891355
2020-03-01,0.0,0.84868675,73.77369094383903
2020-03-02,0.0,0.8721779,74.64586884272285
2020-03-03,0.0,0.8681923,75.51406115782447
2020-03-04,0.0,0.8536689,76.36773008597083
2020-03-05,0.0,0.86294556,77.23067564261146
2020-03-06,0.0,0.8789835,78.10965914023109
2020-03-07,0.3840000033378601,0.90890425,78.63456339132972
2020-03-08,0.7620000243186951,0.938538,78.81110138189979
2020-03-09,0.3350000083446502,0.96457034,79.44067171704955
2020-03-10,0.0,0.99464554,80.43531725299545
2020-03-11,0.0,1.0040735,81.43939075362869
2020-03-12,0.0,1.2137029,82.65309367072769
2020-03-13,0.0,1.2000449,83.85313854110427
2020-03-14,0.3930000066757202,1.2352445,84.69538304698654
2020-03-15,4.409999847412109,1.323364,81.60874721896835
2020-03-16,2.0199999809265137,1.3748915,80.96363875758834
2020-03-17,2.71399998664856,1.3976973,79.64733610046096
2020-03-18,3.953000068664551,1.4186944,77.1130304087419
2020-03-19,0.1949999928474426,1.2287952,78.14682558667846
2020-03-20,0.0,1.2855387,79.43236426007934
2020-03-21,0.0,1.5351114,80.96747568738647
2020-03-22,0.0,1.3649453,82.33242097985931
2020-03-23,0.0,1.5879719,83.92039290559478
2020-03-24,0.1500000059604644,1.605808,85.37620091927238
2020-03-25,2.688999891281128,1.6623302,84.3495311785955
2020-03-26,1.5410000085830688,1.7286518,84.5371829320211
2020-03-27,0.0,1.7793932,86.31657612812705
2020-03-28,0.0,1.823806,88.14038217556663
2020-03-29,1.5920000076293943,1.8051493,88.35353148472495
2020-03-30,0.4749999940395355,1.7380042,89.6165356982965
2020-03-31,0.0,1.6691227,91.28565839421935
2020-04-01,0.0,1.6922613,92.9779197324533
2020-04-02,0.0,1.7703965,94.74831620347686
2020-04-03,0.0,1.8206918,96.56900802743621
2020-04-04,0.0,1.8698797,98.43888775003143
2020-04-05,10.17300033569336,1.9233783,90.18926576268859
2020-04-06,5.916999816894531,1.9036222,86.1758880962152
2020-04-07,0.2070000022649765,1.8796365,87.84852462005801
2020-04-08,0.0,1.8168911,89.66541569423862
2020-04-09,0.0,1.759553,91.42496864986606
2020-04-10,0.3339999914169311,1.699311,92.79027967643924
2020-04-11,0.0,1.6211584,94.41143803787418
2020-04-12,0.0,1.5922208,96.00365882110782
2020-04-13,0.0,1.5603275,97.56398635101505
2020-04-14,0.0,1.5217875,99.08577387523837
2020-04-15,0.0,1.4897444,100.57551830005832
2020-04-16,0.0,1.4930146,102.06853287410922
2020-04-17,0.0,1.4248475,103.49338035774417
2020-04-18,0.0,1.3711643,104.86454467964359
2020-04-19,0.0,1.3280667,106.192611386301
2020-04-20,0.0,1.265928,107.45853941631503
2020-04-21,0.0,1.2202153,108.67875473690219
2020-04-22,0.0,1.193998,109.87275271606632
2020-04-23,0.0,1.154858,111.02761070919223
2020-04-24,0.0,1.1128825,112.14049320411868
2020-04-25,0.0,1.060294,113.20078723621555
2020-04-26,0.0,1.0408272,114.24161439132877
2020-04-27,0.0,1.0219624,115.26357679557987
2020-04-28,0.0,0.99017096,116.25374775123782
2020-04-29,0.0,0.97037065,117.22411840152927
2020-04-30,0.0,0.9689734,118.19309179973789
2020-05-01,0.0,0.9691739,119.16226570797153
2020-05-02,0.0,0.98096174,120.14322744798847
2020-05-03,0.0,1.0051572,121.14838468027301
2020-05-04,0.0,0.9922723,122.14065699768253
2020-05-05,0.0,0.97907287,123.11972986650653
2020-05-06,0.0,1.0050416,124.12477146578021
2020-05-07,0.0,1.0181935,125.14296494913287
2020-05-08,0.0,1.0241874,126.16715239477344
2020-05-09,0.0,1.0565809,127.22373329591937
2020-05-10,0.0,1.1066896,128.33042286825366
2020-05-11,0.0,1.1473451,129.47776793432422
2020-05-12,2.490000009536743,1.1848695,128.17263745260425
2020-05-13,1.190999984741211,1.2115242,128.1931617159862
2020-05-14,0.0,1.218681,129.41184269380756
2020-05-15,0.4790000021457672,1.2255706,130.15841325116344
2020-05-16,0.0,1.239523,131.3979363043327
2020-05-17,5.302999973297119,1.2578343,127.35277064633556
2020-05-18,6.289000034332275,1.3075678,122.37133844685741
2020-05-19,2.997999906539917,1.340039,120.71337755513377
2020-05-20,0.0,1.3043514,122.01772900414653
2020-05-21,0.0,1.2494496,123.26717861485668
2020-05-22,0.0,1.1943606,124.46153922867961
2020-05-23,0.0,1.1416644,125.6032036144752
2020-05-24,0.0,1.1073055,126.7105091412086
2020-05-25,0.0,1.0830394,127.79354854417033
2020-05-26,0.0,1.4064233,129.19997187447734
2020-05-27,0.0,1.3957219,130.59569378686137
2020-05-28,0.0,1.3498555,131.9455493290443
2020-05-29,0.0,1.3107827,133.25633200001903
2020-05-30,0.7749999761581421,1.2775196,133.75885160756297
2020-05-31,2.11299991607666,1.2613459,132.9071975548286
2020-06-01,0.0,1.2242124,134.1314099628944
2020-06-02,0.0,1.2039366,135.33534653973766
2020-06-03,0.0,1.208487,136.54383357358165
2020-06-04,0.0,1.2225436,137.76637717080303
2020-06-05,0.0,1.2303846,138.9967617590446
2020-06-06,0.0,1.2295061,140.22626789403148
2020-06-07,0.0,1.2340267,141.4602945644874
2020-06-08,0.0,1.2416698,142.7019643385429
2020-06-09,0.0,1.2509733,143.95293768239208
2020-06-10,0.0,1.2399594,145.19289704156108
2020-06-11,0.0,1.207205,146.40010209870525
2020-06-12,0.0,1.1707157,147.57081778836437
2020-06-13,0.0,1.1362884,148.7071061928291
2020-06-14,0.0,1.0933295,149.80043574166484
2020-06-15,0.0,1.0576454,150.85808118176647
2020-06-16,0.0,1.039372,151.89745314908214
2020-06-17,0.0,1.0205203,152.91797347855754
2020-06-18,0.0,1.0079235,153.9258969624061
2020-06-19,0.0,1.007227,154.93312390637584
2020-06-20,0.0,1.0113716,155.94449551892467
2020-06-21,0.0,1.0075036,156.95199914765544
2020-06-22,0.0,0.99909693,157.95109607768245
2020-06-23,0.0,0.99912214,158.9502182204742
2020-06-24,0.0,1.0043203,159.9545384843368
2020-06-25,0.0,1.0008911,160.9554295737762
2020-06-26,0.0,1.0041562,161.9595858056564
2020-06-27,0.0,1.0213441,162.9809298713226
2020-06-28,0.0,1.0248003,164.00573017192073
2020-06-29,0.0,1.0044281,165.01015832019038
2020-06-30,0.0,0.98180425,165.99196257186122
2020-07-01,0.0,0.96956134,166.9615239102859
2020-07-02,0.0,0.9717788,167.93330272031017
2020-07-03,0.0,0.9767721,168.91007484984584
2020-07-04,0.0,0.9711777,169.88125254702754
2020-07-05,0.0,0.97055745,170.8518099982757
2020-07-06,0.0,0.98027354,171.83208354306407
2020-07-07,0.0,0.98688614,172.81896968674846
2020-07-08,0.0,0.979728,173.7986976702232
2020-07-09,0.0,0.96701026,174.7657079298515
2020-07-10,0.0,0.9639145,175.72962244343944
2020-07-11,0.0,0.96612746,176.69574989867397
2020-07-12,0.0,0.97204345,177.66779335332103
2020-07-13,0.0,0.9575753,178.62536867451854
2020-07-14,0.0,0.9191652,179.54453386855312
2020-07-15,0.0,0.8709921,180.41552599263377
2020-07-16,0.0,0.8427077,181.2582336862106
2020-07-17,0.0,0.83673865,182.094972332241
2020-07-18,0.0,0.824659,182.91963132214732
2020-07-19,0.0,0.8161429,183.7357742388267
2020-07-20,0.0,0.82669055,184.56246479344554
2020-07-21,0.0,0.8234748,185.3859396178741
2020-07-22,0.0,0.80666673,186.1926063497085
2020-07-23,0.0,0.7994243,186.99203064036556
2020-07-24,0.0,0.7953891,187.78741975617595
2020-07-25,0.0,0.7898823,188.5773020584602
2020-07-26,0.0,0.77519786,189.352499922039
2020-07-27,0.0,0.7613896,190.11388953519054
2020-07-28,0.0,0.7634092,190.877298732521
2020-07-29,0.0,0.7607097,191.6380084354896
2020-07-30,0.0,0.75626874,192.39427717518993
2020-07-31,0.0,0.757707,193.15198417496867
2020-08-01,0.0,0.76728964,193.91927381348796
2020-08-02,0.0,0.7801627,194.69943650555797
2020-08-03,0.0,0.7940425,195.4934790332336
2020-08-04,0.0,0.7991525,196.29263152671047
2020-08-05,0.0,0.7900828,197.08271433901973
2020-08-06,0.0,0.7784809,197.86119522643276
2020-08-07,0.0,0.7753757,198.63657095027156
2020-08-08,0.0,0.77129304,199.40786399436183
2020-08-09,0.0,0.75667286,200.16453685355373
2020-08-10,0.0,0.74054736,200.90508421254344
2020-08-11,0.0,0.7229229,201.62800713372417
2020-08-12,0.0,0.69774616,202.32575329137035
2020-08-13,0.0,0.67620134,203.00195463490672
2020-08-14,0.0,0.69795376,203.69990839553066
2020-08-15,0.0,0.723966,204.42387439799495
2020-08-16,0.0,0.7546426,205.1785170037765
2020-08-17,0.0,0.7512341,205.92975111794658
2020-08-18,0.8809999823570251,0.7221862,205.77093734336086
2020-08-19,0.0,0.7004727,206.47141005587764
2020-08-20,0.0,0.74227464,207.2136846978683
2020-08-21,0.0,0.7317853,207.9454699952621
2020-08-22,0.0,0.7058711,208.6513411004562
2020-08-23,0.0,0.6930605,209.3444016177673
2020-08-24,0.0,0.6972257,210.0416273076553
2020-08-25,0.0,0.69503754,210.73666485142894
2020-08-26,0.0,0.67880446,211.4154693086166
2020-08-27,0.0,0.65389585,212.06936516356654
2020-08-28,0.0,0.63612556,212.70549072814174
2020-08-29,0.0,0.6334506,213.3389413554687
2020-08-30,0.0,0.62724143,213.96618278813548
2020-08-31,0.0,0.60509515,214.57127793622203
2020-09-01,0.0,0.5878061,215.15908404183574
2020-09-02,0.0,0.5782336,215.73731764149852
2020-09-03,0.0,0.5596104,216.29692806792445
2020-09-04,0.0,0.52494615,216.82187422108836
2020-09-05,0.0,0.4876895,217.30956371617503
2020-09-06,0.0,0.49435973,217.80392344784923
2020-09-07,0.0,0.52616274,218.33008619141765
2020-09-08,0.0,0.5786089,218.90869506192394
2020-09-09,0.0,0.58563936,219.49433441949077
2020-09-10,0.0,0.5193311,220.0136655170936
2020-09-11,0.0,0.44573283,220.45939834904857
2020-09-12,0.0,0.426131,220.8855293591041
2020-09-13,0.0,0.43403846,221.31956781935878
2020-09-14,0.0,0.44290406,221.76247187447734
2020-09-15,0.0,0.4439326,222.20640446734615
2020-09-16,0.0,0.44631058,222.6527150471229
2020-09-17,0.0,0.44627404,223.09898908925243
2020-09-18,0.0,0.4422111,223.54120018077083
2020-09-19,0.0,0.4371512,223.9783513743896
2020-09-20,0.0,0.449269,224.42762037110515
2020-09-21,0.0,0.45791227,224.88553263735957
2020-09-22,0.0,0.46499598,225.35052861762233
2020-09-23,0.0,0.45578843,225.80631705117412
2020-09-24,0.0,0.44057697,226.24689402175136
2020-09-25,0.0,0.44554448,226.69243850302882
2020-09-26,0.0,0.50003654,227.19247504067607
2020-09-27,0.0,0.48012674,227.67260177922435
2020-09-28,0.0,0.48740506,228.16000684094615
2020-09-29,0.0,0.49586046,228.6558672983665
2020-09-30,0.0,0.43777698,229.09364428115077
2020-10-01,0.0,0.41722244,229.51086672139354
2020-10-02,0.0,0.43205446,229.94292118144222
2020-10-03,0.0,0.44006687,230.38298805546947
2020-10-04,0.0,0.42105597,230.8040440280456
2020-10-05,0.0,0.41240555,231.2164495785255
2020-10-06,0.0,0.41452783,231.63097741198726
2020-10-07,0.0,0.42363012,232.05460753035732
2020-10-08,0.0,0.41628158,232.4708891112823
2020-10-09,0.0,0.3941424,232.8650315005798
2020-10-10,0.0,0.3979656,233.2629971106071
2020-10-11,0.0,0.38224614,233.64524324727245
2020-10-12,0.0,0.40220153,234.04744478059
2020-10-13,0.0,0.36985868,234.41730346274562
2020-10-14,0.0,0.36725622,234.78455968690105
2020-10-15,0.0,0.37073654,235.1552962262649
2020-10-16,0.0,0.39436716,235.54966338467784
2020-10-17,0.0,0.3969422,235.94660558295436
2020-10-18,0.0,0.36213386,236.30873944354244
2020-10-19,0.0,0.34196138,236.65070082736202
2020-10-20,0.0,0.33326674,236.98396756243892
2020-10-21,0.0,0.32696456,237.3109321196098
2020-10-22,0.0,0.32670033,237.63763244939037
2020-10-23,0.0,0.3351701,237.97280253958888
2020-10-24,0.0,0.29699373,238.26979627204128
2020-10-25,0.0,0.25254095,238.52233721804805
2020-10-26,0.0,0.27004975,238.79238696885295
2020-10-27,0.0,0.30994338,239.1023303468246
2020-10-28,0.0,0.2720664,239.37439676118083
2020-10-29,0.0,0.25495708,239.62935384106822
2020-10-30,0.0,0.25142795,239.8807817895431
2020-10-31,0.0,0.24818438,240.1289661724586
2020-11-01,0.0,0.26043618,240.38940234971233
2020-11-02,0.0,0.2664225,240.65582485985942
2020-11-03,0.0,0.27577978,240.93160464358516
2020-11-04,0.0,0.28525,241.2168546516914
2020-11-05,0.0,0.3042643,241.5211189587135
2020-11-06,0.0,0.3060366,241.82715555024333
2020-11-07,1.3639999628067017,0.3151313,240.77828689408489
2020-11-08,0.0,0.38512653,241.163413425209
2020-11-09,0.0,0.3974235,241.56083693099208
2020-11-10,0.0,0.40532166,241.9661585886497
2020-11-11,0.0,0.3939252,242.36008377862163
2020-11-12,0.0,0.36671418,242.72679795813747
2020-11-13,0.0,0.33898515,243.06578310322948
2020-11-14,2.5789999961853027,0.2900195,240.7768026192207
2020-11-15,0.0,0.278754,241.05555661511607
2020-11-16,0.0,0.24742168,241.30297829699703
2020-11-17,0.0,0.23504019,241.53801848483272
2020-11-18,7.710000038146973,0.24874246,234.07676090789028
2020-11-19,0.3549999892711639,0.22267294,233.94443385791965
2020-11-20,0.0,0.20642799,234.15086184930988
2020-11-21,0.0,0.22653055,234.37739240122028
2020-11-22,0.0,0.20799738,234.58538978290744
2020-11-23,0.0,0.17725521,234.7626449961681
2020-11-24,0.0,0.17434102,234.93698601913638
2020-11-25,0.0,0.17789674,235.11488275718875
2020-11-26,0.0,0.16434127,235.27922402811237
2020-11-27,0.0,0.19283879,235.4720628161449
2020-11-28,0.0,0.17913437,235.65119718504138
2020-11-29,0.0,0.15638822,235.80758540821262
2020-11-30,0.0,0.16061902,235.96820442867465
2020-12-01,0.0,0.16103464,236.1292390723247
2020-12-02,0.0,0.15868771,236.28792678308673
2020-12-03,0.0,0.17061776,236.45854454231448
2020-12-04,0.0,0.15759075,236.61613528919406
2020-12-05,0.0,0.16479164,236.7809269328136
2020-12-06,0.0,0.14711976,236.9280466933269
2020-12-07,0.0,0.16523951,237.09328620624729
2020-12-08,0.0,0.19479692,237.28808312606998
2020-12-09,0.0,0.1823349,237.47041802597232
2020-12-10,0.0,0.16182947,237.63224749756046
2020-12-11,0.0,0.16470021,237.7969477076549
2020-12-12,3.872999906539917,0.17093015,234.094877948286
2020-12-13,3.601999998092652,0.20423168,230.6971096296329
2020-12-14,10.720999717712402,0.2252512,220.20136110973544
2020-12-15,0.0,0.21174347,220.4131045837421
2020-12-16,0.0359999984502792,0.2180224,220.59512699139304
2020-12-17,14.505999565124512,0.25480306,206.34393048775382
2020-12-18,0.0,0.24295974,206.58689022553153
2020-12-19,0.0,0.24966067,206.83655089628883
2020-12-20,0.0,0.22960341,207.06615430605598
2020-12-21,0.0,0.23943502,207.3055893231649
2020-12-22,0.0,0.22881842,207.53440773976035
2020-12-23,0.0,0.23251456,207.76692229998298
2020-12-24,0.0,0.24641907,208.01334137213416
2020-12-25,0.0,0.22819054,208.24153191340156
2020-12-26,5.883999824523926,0.2386418,202.59617388737388
2020-12-27,0.2329999953508377,0.24140948,202.6045833725948
2020-12-28,0.0,0.22605723,202.83064060402103
2020-12-29,0.0,0.25269806,203.08333866787143
2020-12-30,0.0,0.25640112,203.3397397894878
2020-12-31,0.3100000023841858,0.23832548,203.26806526375003
2021-01-01,0.0,0.25898033,203.52704559755512
2021-01-02,0.7347999811172485,0.26838982,203.06063543749042
2021-01-03,0.3497999906539917,0.26528847,202.97612391901202
2021-01-04,3.653499841690064,0.30950475,199.6321288247127
2021-01-05,6.021100044250488,0.3122567,193.92328547430225
2021-01-06,0.0233999993652105,0.29706645,194.19695192505606
2021-01-07,2.630300045013428,0.3201478,191.8867996924091
2021-01-08,4.118400096893311,0.36125082,188.12965041329153
2021-01-09,0.3831000030040741,0.34693438,188.09348478843458
2021-01-10,0.0,0.3682869,188.46177169610746
2021-01-11,0.0,0.3585599,188.82033160259016
2021-01-12,0.0,0.38423908,189.2045706801582
2021-01-13,0.6700999736785889,0.37936085,188.91383156110533
2021-01-14,0.0,0.39024824,189.3040798001457
2021-01-15,0.0,0.39752382,189.70160362054594
2021-01-16,0.0,0.38880444,190.09040805627592
2021-01-17,0.0,0.40806115,190.49846920301206
2021-01-18,0.0,0.42573118,190.92420038511045
2021-01-19,0.0,0.46469897,191.3888993554283
2021-01-20,0.0,0.47906464,191.86796399881132
2021-01-21,0.0,0.49746162,192.36542561580427
2021-01-22,1.401600003242493,0.52600443,191.48983004619367
2021-01-23,0.0,0.58451796,192.0743480019737
2021-01-24,0.0,0.6546031,192.72895112563856
2021-01-25,0.980299949645996,0.705338,192.45398917724378
2021-01-26,0.0,0.7599997,193.21398886968382
2021-01-27,22.1575984954834,0.7936839,171.85007426072843
2021-01-28,10.888699531555176,0.8155271,161.77690181066282
2021-01-29,4.230499744415283,0.788594,158.3349960737396
2021-01-30,0.1114999949932098,0.7625891,158.9860851757694
2021-01-31,0.1287000030279159,0.7519047,159.60928989876993
2021-02-01,1.0836999416351318,0.73699075,159.26258070697077
2021-02-02,8.232999801635742,0.7447545,151.77433539857157
2021-02-03,0.5192999839782715,0.7305706,151.98560602893122
2021-02-04,1.0214999914169312,0.74590766,151.7100137018133
2021-02-05,0.0,0.7643248,152.47433848609217
2021-02-06,0.0,0.7523176,153.22665609349497
2021-02-07,0.0,0.75567746,153.9823335551191
